S60		1715 46.9568	
呼吸		706 95.667	1741 20.5001	
危重症		706 83.9958	
慢阻		706 58.696	
单篇		2561 69.5886	3845 23.1962	
学科建设		706 57.9905	718 34.7943	2461 34.7943	2765 23.1962	2772 34.7943	
欧盟		546 36.0991	1984 43.3189	2083 173.276	2431 21.6595	2453 21.6595	2851 36.0991	2881 28.8793	2904 14.4396	2913 166.056	2930 57.7586	4203 28.8793	4244 57.7586	
建制		706 41.0855	3509 16.4342	4216 16.4342	
李时悦		706 35.2176	
五台山		403 88.3808	
嘉兴市		707 102.898	2494 30.8693	
归国华侨		629 24.2178	
党委		707 65.4167	2055 24.5313	2647 16.3542	4116 32.7084	4145 24.5313	
肿瘤医院		707 33.2024	
出口货		3479 39.6226	
接种率		708 67.5697	732 45.0465	800 45.0465	3510 22.5232	3512 11.2616	3990 45.0465	3998 45.0465	
人群		469 13.0723	599 19.6084	631 45.7529	716 13.0723	725 52.289	732 58.8252	775 39.2168	2565 26.1445	2638 19.6084	2911 26.1445	2937 26.1445	2941 19.6084	2945 13.0723	3494 19.6084	3599 26.1445	3602 19.6084	3612 19.6084	3888 13.0723	3998 52.289	
IBD		709 93.9136	
蓝皮书		2689 54.4342	4019 54.4342	4020 54.4342	4339 18.1447	
郑鹏		1823 58.696	
新疆棉		3751 26.4151	
提问		709 65.8188	1567 8.22735	2037 32.9094	
夫妇		991 21.9518	1714 36.5863	
炎症性		709 55.6404	
关乎		2801 18.3466	
配套		428 14.3227	550 14.3227	1772 14.3227	1780 35.8067	3611 35.8067	4092 28.6454	4099 21.484	4119 57.2907	4271 14.3227	
东南		1873 12.131	
15		87 11.7392	308 35.2176	337 23.4784	339 11.7392	418 23.4784	451 35.2176	472 82.1744	489 46.9568	541 46.9568	584 11.7392	589 11.7392	642 11.7392	654 58.696	661 11.7392	713 35.2176	757 11.7392	847 11.7392	851 35.2176	931 23.4784	947 23.4784	1022 46.9568	1023 82.1744	1564 35.2176	1598 11.7392	1610 46.9568	1628 11.7392	1630 23.4784	1689 11.7392	1697 11.7392	1698 23.4784	1715 23.4784	1768 58.696	1865 35.2176	1969 23.4784	1989 35.2176	1992 35.2176	2008 35.2176	2016 11.7392	2024 117.392	2089 23.4784	2122 23.4784	2183 11.7392	2191 11.7392	2454 46.9568	2476 11.7392	2477 23.4784	2481 23.4784	2503 11.7392	2607 11.7392	2616 23.4784	2807 46.9568	2857 23.4784	2888 35.2176	2901 23.4784	2905 11.7392	2908 23.4784	2931 23.4784	2933 11.7392	2940 11.7392	2941 23.4784	2942 23.4784	2943 35.2176	2944 58.696	2945 23.4784	2948 23.4784	2950 11.7392	3392 23.4784	3415 23.4784	3456 23.4784	3461 23.4784	3462 35.2176	3467 23.4784	3510 23.4784	3512 11.7392	3575 82.1744	3581 35.2176	3586 35.2176	3643 23.4784	3649 35.2176	3707 23.4784	3778 11.7392	3846 11.7392	3964 11.7392	4016 11.7392	4023 70.4352	4024 35.2176	4028 46.9568	4029 11.7392	4032 46.9568	4033 23.4784	4034 105.653	4036 46.9568	4037 23.4784	4038 11.7392	4042 35.2176	4043 82.1744	4044 23.4784	4046 35.2176	4047 46.9568	4048 35.2176	4049 11.7392	4050 35.2176	4140 46.9568	4174 11.7392	4223 11.7392	4239 35.2176	4265 11.7392	4266 11.7392	4268 11.7392	4305 11.7392	
主任委员		709 43.5109	710 17.4044	722 26.1065	
云天化		1819 147.959	
军医大学		709 39.6226	
慢病		709 35.2176	2607 11.7392	
问题		75 31.7081	212 43.5986	217 11.8905	230 39.6351	231 118.905	232 11.8905	237 51.5257	240 27.7446	245 39.6351	267 35.6716	277 47.5622	284 63.4162	293 7.92703	310 31.7081	341 39.6351	363 27.7446	365 19.8176	366 27.7446	382 55.4892	509 39.6351	555 23.7811	749 11.8905	790 23.7811	1502 43.5986	1509 15.8541	1513 11.8905	1527 23.7811	1548 19.8176	1549 31.7081	1552 39.6351	1586 35.6716	2085 31.7081	2113 130.796	2129 51.5257	2135 39.6351	2152 11.8905	2165 23.7811	2174 35.6716	2177 114.942	2317 23.7811	2329 19.8176	2337 51.5257	2346 19.8176	2348 15.8541	2366 31.7081	2368 51.5257	2371 31.7081	2475 23.7811	2513 99.0878	2547 75.3068	2551 63.4162	2569 214.03	2585 75.3068	2593 31.7081	2751 130.796	2772 39.6351	2834 23.7811	2836 99.0878	2924 11.8905	2939 27.7446	3123 75.3068	3182 87.1973	3207 91.1608	3620 23.7811	3623 31.7081	3626 31.7081	3672 39.6351	3722 31.7081	3774 11.8905	3860 19.8176	3975 31.7081	3995 110.978	4034 19.8176	4040 19.8176	4077 59.4527	4091 31.7081	4119 43.5986	4319 15.8541	4354 7.92703	
太空		546 102.416	635 34.1388	644 17.0694	655 34.1388	1912 196.298	1990 17.0694	2109 42.6735	3784 17.0694	
普查人员		1027 51.2083	1028 64.0103	1105 89.6145	1106 64.0103	2030 25.6041	2957 64.0103	3092 128.021	3365 51.2083	
主任医师		709 28.7898	
谷类		774 59.1458	
治疗		710 23.2979	721 58.2447	726 23.2979	741 23.2979	746 29.1224	787 58.2447	2017 17.4734	2093 23.2979	2619 23.2979	2639 17.4734	4018 11.6489	
泡泡		710 20.059	
身体		710 17.0987	1996 17.0987	3603 34.1974	
一柱		2095 31.6001	
神经系统		710 16.5678	
手工		70 79.3453	882 47.6072	1707 23.8036	
脊柱		2017 93.2597	
扎根		712 28.9997	1533 38.6663	
守护		712 26.1065	927 34.8087	1530 26.1065	1756 26.1065	1919 43.5109	2058 174.044	2165 17.4044	2208 52.2131	2234 17.4044	2662 26.1065	2668 17.4044	3750 17.4044	4349 26.1065	
113		910 11.7392	1942 11.7392	
东方出版社		3762 25.6041	
百姓		712 24.7781	936 12.389	3810 12.389	
多人次		712 24.5825	
开幕式		38 37.2628	39 55.8943	68 55.8943	97 18.6314	166 18.6314	469 18.6314	826 37.2628	
温泉		714 86.4385	
封存		3579 18.6936	
情侣		714 84.7084	
惠商		1735 46.9568	3540 11.7392	
罗田县		1773 13.9007	
了不起		1628 16.441	
雪道		714 41.702	
广东队		1620 26.4151	1683 118.868	1690 39.6226	1698 13.2075	
虾酱		715 37.5431	
新台阶		2933 9.98865	3372 29.966	
疾控		2563 35.2176	4015 11.7392	
生粉		715 23.9095	
胡椒粉		715 23.9095	3585 47.8191	
精灵		2248 99.8844	
用电量		1899 65.8843	
这是		1737 4.29163	
证监会		266 65.7553	1958 32.8776	1973 26.3021	
米酒		715 22.8315	3598 22.8315	
回收机		3545 23.4784	
试卷		2185 29.3206	
葱花		715 20.5795	
专卖店		830 28.1042	
贝雕		900 51.059	
第三轮		3540 33.2024	
三届		1822 19.276	
刘曲		2090 11.7392	2950 11.7392	
花生油		715 19.7867	3598 19.7867	
酱油		715 18.8695	
袁家湾村		3906 82.1744	
切成		715 18.5126	
放入		715 16.3805	716 16.3805	3575 24.5708	3585 81.9025	3599 16.3805	
创达		3653 117.392	
职场		485 111.281	703 20.233	704 70.8154	
储气库		1852 78.3484	
高能		1995 61.3131	
适量		715 16.1317	3575 24.1976	3599 24.1976	3640 40.3293	
嫩豆腐		715 12.8021	
暴力		2161 40.2712	2892 40.2712	2915 16.1085	2946 24.1627	2949 32.217	3864 16.1085	3867 24.1627	3870 16.1085	3970 16.1085	
车厢		990 17.0141	2014 34.0282	
火连坡		4274 23.4784	
应从		3671 18.3115	
后下		715 12.2912	
拉水		2677 35.2176	
委将		1969 23.4784	
猪排		715 11.8212	
生姜		716 18.5711	3602 18.5711	
烹调		716 17.6889	3642 26.5333	
开行		1807 31.9277	1816 42.5703	1883 53.2129	1898 53.2129	2014 21.2852	4222 42.5703	4228 42.5703	
加强免疫		716 13.2075	
本汤		716 11.7392	
老广们		716 11.7392	
江湖		35 61.9836	3822 23.2438	
关键时期		1926 18.0817	
油热后		716 11.7392	
打响		831 35.0127	845 26.2595	
发热		717 22.9405	744 68.8216	746 61.1748	779 68.8216	2034 22.9405	3640 45.8811	3991 68.8216	4033 53.5279	
负责制		717 20.059	777 30.0884	4006 10.0295	4008 30.0884	
严格		717 18.4787	753 49.2766	1757 12.3192	1903 12.3192	3625 24.6383	3991 24.6383	4176 36.9575	4212 24.6383	4213 43.117	4309 36.9575	
乘车		692 26.8986	
Circulation		722 23.4784	
同源		40 18.5711	
早隔离		717 13.9007	
王彦恭		2235 35.2176	
危害		704 14.2506	2145 14.2506	2579 21.3759	
张春丽		956 35.2176	
宽严		4191 12.8021	
海曙区		374 37.5431	2647 50.0575	3557 12.5144	
测量体温		717 12.2912	2661 24.5825	
新闻公报		1806 11.9548	
压实		1840 21.0668	2249 21.0668	
郑忱		1982 46.9568	
多多		11 42.5353	54 59.5494	
职业化		718 30.489	
诺言		444 28.1042	470 37.4723	
宿斐		988 58.696	
医共体		718 23.4784	
南站		993 22.6715	4088 102.022	4168 34.0072	
谈义良		719 46.9568	
翁祖亮		2026 35.2176	
个性化		719 26.9641	833 26.9641	1967 17.976	3560 17.976	3679 17.976	
供给		719 26.6805	788 46.6908	1442 53.3609	1986 33.3506	2149 86.7115	2194 26.6805	2350 20.0103	2380 80.0414	2518 40.0207	2575 86.7115	2778 33.3506	2803 46.6908	2843 306.825	2846 40.0207	2847 60.031	3044 106.722	3207 100.052	3385 26.6805	3427 20.0103	3441 66.7011	3442 53.3609	3560 20.0103	3606 20.0103	4107 20.0103	4300 20.0103	
宝典		895 98.1445	
流程		719 23.2953	1755 31.0605	1761 23.2953	1946 23.2953	2583 69.886	3856 23.2953	3937 38.8256	4057 54.3558	4080 15.5302	
老龄化		719 19.6805	723 29.5207	2954 78.7219	2957 59.0414	3189 39.3609	4021 59.0414	
关不掉		3872 23.4784	
江水		142 16.9692	4345 67.8766	
图解		720 42.4194	
代扣		2122 113.357	
查报		1534 12.8021	
发表		1595 11.5062	2069 40.2717	
覆盖		1726 40.8138	1970 27.2092	2823 102.035	3587 13.6046	3658 27.2092	3665 34.0115	3696 20.4069	3702 20.4069	3722 54.4184	4041 13.6046	4256 13.6046	4301 13.6046	
肾功能		2093 16.8568	
经济社会		272 114.192	555 22.8385	723 30.4513	1014 68.5154	1019 144.644	2101 22.8385	2121 22.8385	2143 53.2897	2154 22.8385	2168 15.2256	2169 30.4513	2177 114.192	2339 114.192	2353 7.61282	2357 121.805	2360 22.8385	2391 7.61282	2782 30.4513	3110 15.2256	3111 60.9026	3128 15.2256	3189 30.4513	3409 53.2897	3651 30.4513	3690 15.2256	
转段		348 58.696	396 70.4352	
别信		720 11.7392	
南川		153 123.119	
谣言		720 8.04848	2379 24.1454	2544 80.4848	
售粮		3637 27.8014	
互不		1517 17.1071	
毕业		3198 24.9266	
热点		720 6.56114	864 13.1223	2547 32.8057	
因灾		4050 11.7392	
2488		146 11.7392	
Apollo		1729 58.696	
住宅		483 21.0856	1007 98.3997	1141 98.3997	1172 98.3997	1196 98.3997	1234 98.3997	1257 98.3997	1283 98.3997	1324 98.3997	1351 98.3997	1425 98.3997	1450 98.3997	1591 14.0571	2151 42.1713	2955 63.2569	2976 42.1713	2984 42.1713	2989 42.1713	3006 42.1713	3015 56.2284	3024 56.2284	3040 63.2569	3051 63.2569	3061 63.2569	3080 63.2569	3090 56.2284	3099 56.2284	3124 63.2569	3134 56.2284	3140 42.1713	3162 42.1713	3176 56.2284	3183 56.2284	3206 56.2284	3212 35.1427	3222 56.2284	3243 56.2284	3248 63.2569	3257 77.314	3280 42.1713	3286 70.2855	3295 63.2569	3314 63.2569	3321 42.1713	3334 49.1998	3352 42.1713	3373 28.1142	3392 42.1713	3403 42.1713	3412 42.1713	3430 42.1713	3447 35.1427	4061 56.2284	4095 14.0571	4142 56.2284	4221 42.1713	
红斑狼疮		721 104.042	
系统性		721 80.8357	2427 24.2507	
风湿病		721 53.2129	
争冠		1625 13.9007	
喷淋		473 12.1089	4106 72.6535	
风湿		721 50.0443	3576 20.0177	
怀孕		721 45.5994	2865 22.7997	
洋房		4051 10.0089	
妊娠		721 41.9564	3624 16.7826	
里程		989 40.7564	4216 40.7564	4241 40.7564	
病情		721 29.2415	2619 14.6208	
缓解		721 26.831	2949 20.1232	
关庄		4066 46.9568	
北京大学人民医院		721 23.6425	
长虹		1703 246.704	1724 110.592	1757 59.5494	1763 85.0705	1773 25.5212	1785 25.5212	
心血管病		722 30.9515	769 20.6343	
心脏病学		722 26.4151	
王定华		343 23.4784	
之星		1798 19.1932	2060 47.9831	
节目单		2067 79.2452	
总和		723 39.4963	
悉尼		849 74.3641	
教学楼		2094 29.3694	
跌入		723 19.3623	
第七次		723 18.5514	1014 102.033	1017 27.8271	1019 204.066	1020 27.8271	1021 27.8271	1022 27.8271	1023 27.8271	1024 27.8271	1025 27.8271	1026 27.8271	1027 120.584	1028 37.1028	1039 9.2757	1290 102.033	1299 92.757	2030 55.6542	2031 18.5514	2958 111.308	2959 120.584	3092 64.9299	3106 74.2056	3189 37.1028	3190 92.757	4021 27.8271	
甲板		724 91.0433	
程序		606 12.6656	1817 31.6641	2808 88.6594	3469 101.325	3607 44.3297	3749 12.6656	3900 12.6656	4164 12.6656	4165 50.6625	4314 25.3313	4355 6.33282	4358 6.33282	
码头		122 29.1761	596 29.1761	930 29.1761	961 43.7642	
false		1605 11.7392	
企业家		276 54.1321	848 46.399	1702 38.6658	3824 30.9326	3839 15.4663	
甲病		724 58.696	
脱钩		2936 39.4305	
十一届		901 18.1288	904 9.0644	
整体		177 15.9989	
逐季		1132 82.1744	3029 46.9568	3194 23.4784	
发动机		632 102.58	635 12.8225	923 12.8225	997 371.853	1917 70.5239	1955 76.9352	4231 19.2338	
这套		534 16.6877	2124 16.6877	2630 16.6877	
LUT		1707 23.4784	
指甲		724 51.1802	
平均工资		1380 155.869	1381 87.6762	1382 263.028	3093 29.2254	3102 399.414	3262 243.545	3413 311.737	4324 19.4836	
刘德华		967 32.5685	
造成		724 45.965	1564 25.5361	1598 15.3217	2064 15.3217	2882 15.3217	2947 15.3217	2948 20.4289	4324 45.965	4336 40.8577	
身心健康		143 19.7507	288 79.0026	309 9.87533	
病变		724 45.0025	
程十		11 11.7392	
甲沟炎		724 39.6226	
外观		724 39.0243	1794 15.6097	
这列		2875 11.7392	
康希诺		2075 35.2176	
刘备		482 32.9787	
损伤		724 37.1649	3603 29.7319	
关秀		1919 46.9568	
三叉神经痛		716 12.2912	
请于		2095 21.7123	
改变		724 31.3415	3729 47.0122	
长江		41 56.089	140 554.658	142 18.6963	961 68.5533	1803 81.0175	1906 37.3927	2495 62.3212	4254 93.4817	4274 18.6963	4321 18.6963	4328 18.6963	4334 56.089	4337 68.5533	4342 24.9285	4343 168.267	
但据		1598 11.7392	
肿瘤性		724 25.0288	
补漏		224 12.8021	
4.8		1326 82.1744	3143 23.4784	
38		1571 11.7392	2464 11.7392	
指头		724 24.224	
大城县		866 11.7392	
警民		2504 51.2083	
击射		1654 23.4784	
畸形		724 23.8974	2572 23.8974	
近端		724 23.4784	
城镇居民		1045 62.9162	1056 80.8922	1126 89.8802	1138 80.8922	1231 80.8922	1321 80.8922	1421 80.8922	3031 44.9401	3112 44.9401	3159 53.9281	3197 71.9042	3236 62.9162	3274 53.9281	3303 53.9281	3342 71.9042	3387 71.9042	3423 98.8683	
的都		1895 105.653	
甲状腺癌		725 83.4041	
微克		725 82.3181	
718700		3480 11.7392	
宋应星		909 43.2385	
孕妇		725 54.8909	2865 31.3662	3624 15.6831	3646 47.0493	
胎儿		725 47.2634	3641 23.6317	
甲状腺		725 44.977	
周边环境		4148 21.1369	
案例		3783 31.0865	3968 38.8581	3970 15.5433	4356 7.77163	
死亡率		1162 142.564	2923 17.8205	
楚汉争		69 13.9007	
列车运行		1805 33.2024	
权重		3207 103.549	
碘缺乏病		725 41.702	
69.9		1557 11.7392	
旱地		1602 64.1514	
村干部		184 35.4549	933 17.7275	3762 79.7735	
乐园		714 34.1575	3451 93.9332	3456 42.6969	
一轮		1674 21.3216	4242 14.2144	
营养		725 34.0948	771 136.379	780 27.2759	2690 61.3707	2921 20.4569	3522 13.6379	3568 47.7328	3623 218.207	3626 204.569	3642 13.6379	3644 34.0948	3645 13.6379	
江天		482 66.7685	
食盐		725 33.1942	
自然环境		725 32.8278	
软件		505 44.1062	1772 22.0531	2284 51.4572	3749 14.7021	3980 29.4041	
深港		1849 51.5858	2116 20.6343	2441 82.5373	2469 92.8544	3665 61.903	
人体		725 32.1041	1996 32.1041	3618 19.2624	3644 25.6833	
迟滞		725 29.3206	
疾控中心		725 29.1331	796 29.1331	1774 19.422	2945 19.422	3591 29.1331	
有缘人		806 12.8021	
皮疹		726 76.8817	
老虎		1673 39.8025	
阿姨		726 74.8591	3911 46.7869	
承德		1868 18.051	1898 45.1274	4228 45.1274	
各学科		2773 31.4984	
夯实		666 17.9038	
出现		726 38.4297	792 30.7437	2034 19.2148	3976 15.3719	4107 19.2148	
攻击		726 38.4242	
仁医		2298 11.7392	
肌无力		726 32.7148	
首华		2628 35.2176	
展品		849 97.4179	2049 29.2254	2067 38.9672	2100 38.9672	
有着		318 12.2779	
载人		157 276.857	601 62.5161	2109 17.8617	3784 53.5852	
抗原		1989 183.939	
茂盛		463 17.9468	
上眼皮		726 22.3853	
双百		1890 23.6425	
MY		2252 70.4352	
器官		726 21.4173	1996 21.4173	
世界卫生组织		727 27.628	2090 9.20933	2950 9.20933	
采取		727 26.7454	2663 16.0472	2915 16.0472	
戈壁		58 187.403	
厂房		862 42.3348	2020 42.3348	2054 33.8678	2856 16.9339	4109 25.4009	
早上		182 14.4776	4359 7.23882	
谷物		775 61.9158	3328 38.6974	
领土		1523 21.4104	1545 14.2736	
村有		3974 11.7392	
转诊		728 132.81	2010 33.2024	3963 44.2699	
预约		728 113.641	759 17.4832	2024 122.383	2025 78.6746	2039 43.7081	2075 26.2249	2645 87.4162	2659 52.4497	2661 78.6746	2941 34.9665	3637 26.2249	3961 26.2249	3963 34.9665	3990 43.7081	4204 26.2249	
合作医疗		728 54.0482	
中新社		1573 18.4004	1579 18.4004	1740 55.2012	
化肥		2920 15.2632	
医联		728 46.9568	3963 35.2176	
一段时间		2871 12.9542	
张大妈		780 38.4062	
就诊		728 43.9134	
预留		728 37.3039	
4020		3873 11.7392	
舒适		1706 30.7603	
将要		4354 7.57096	
合声		444 13.2075	
放号		728 36.3268	3963 12.1089	
体内		728 26.5917	1996 13.2958	2921 13.2958	3603 26.5917	3963 19.9437	
网民		202 146.954	203 24.4923	243 65.3128	249 57.1487	256 24.4923	269 48.9846	284 89.8052	296 16.3282	1017 24.4923	2379 16.3282	2502 16.3282	2504 57.1487	2524 106.133	2549 171.446	2556 65.3128	2559 48.9846	2573 32.6564	2585 57.1487	2591 65.3128	2646 24.4923	3735 40.8205	3878 187.774	3880 32.6564	3884 57.1487	3890 40.8205	
超声		2010 35.2032	2099 35.2032	
儿子		729 56.0463	730 61.6509	2694 44.837	3911 61.6509	
107.44		4170 11.7392	
储粮		1851 134.866	3637 62.2459	
浪费		729 54.5712	771 54.5712	2512 140.326	
公仆		2103 20.5795	2754 20.5795	
学习用品		729 50.0575	
万个		305 41.2762	350 41.2762	974 16.5105	1490 82.5523	1763 24.7657	3147 49.5314	3148 173.36	3163 74.2971	3167 57.7866	3702 16.5105	3722 33.0209	3746 24.7657	
平衡		208 24.2226	3901 36.3339	
吕才琴		1644 35.2176	
薄弱环节		2002 27.1226	4193 27.1226	
水彩笔		729 46.9568	
赠送		1568 17.2147	2621 25.8221	3734 51.6442	
铅笔		729 38.9052	
现象		2769 47.7437	3630 15.9146	
压力		730 46.0693	1310 30.7129	1411 35.8317	2921 15.3564	
镇乡		839 25.6041	
17.4		1061 58.696	
分裂		1552 27.7727	1559 27.7727	
突然		730 39.9771	
两名		2948 22.1892	
围堵		2051 20.9334	
宣传牌		224 13.2075	
主席团		811 44.9035	
收复		1510 35.6323	1523 49.8852	
客运量		4180 38.8441	
用得上		2405 21.2852	3910 31.9277	4300 21.2852	
郑先生		730 34.7943	3510 23.1962	
药事		733 58.696	
手腕		730 33.8678	
后首		4095 13.2075	
柳斌杰		3796 23.4784	3807 23.4784	
父母		730 31.9403	938 25.5522	996 198.03	2347 25.5522	
韩亚		731 39.6226	
AB		731 35.2176	
规划设计		731 29.1331	4117 29.1331	
字号		565 44.3186	591 141.82	650 88.6373	
李侗		732 24.2178	3998 36.3268	
28		113 11.7392	115 11.7392	119 11.7392	163 11.7392	164 11.7392	393 23.4784	540 23.4784	796 23.4784	1448 23.4784	1521 23.4784	1616 11.7392	1689 11.7392	1697 11.7392	1748 11.7392	1786 35.2176	1921 58.696	1940 11.7392	1942 11.7392	1944 11.7392	1994 35.2176	1999 11.7392	2016 11.7392	2305 11.7392	2341 11.7392	2342 23.4784	2343 23.4784	2344 23.4784	2350 11.7392	2351 23.4784	2352 35.2176	2355 23.4784	2356 11.7392	2362 11.7392	2479 23.4784	2670 46.9568	3454 23.4784	3533 11.7392	3542 11.7392	3544 23.4784	3545 23.4784	3546 23.4784	3547 23.4784	3732 35.2176	3896 23.4784	4044 11.7392	4170 23.4784	4182 11.7392	4313 23.4784	4314 11.7392	4315 23.4784	4319 23.4784	4320 23.4784	4321 23.4784	4326 11.7392	4327 11.7392	4328 11.7392	
是不是		732 17.5614	
景泰蓝		868 96.1362	
套系		1743 35.2176	
首张		1508 23.1962	
从严		1516 18.0057	
误区		732 17.0416	3752 17.0416	3998 17.0416	
带量		733 270.002	
木耳		532 106.133	
周琦		1689 13.9007	
采购		733 212.87	857 6.65217	991 19.9565	1038 93.1304	1071 93.1304	1102 93.1304	1121 93.1304	1157 93.1304	1186 93.1304	1208 93.1304	1244 93.1304	1269 93.1304	1303 93.1304	1341 93.1304	1367 93.1304	1403 93.1304	1438 113.087	1465 106.435	1481 99.7826	1763 46.5652	1961 26.6087	1971 46.5652	1989 39.913	2515 13.3043	2963 53.2174	2978 39.913	2986 53.2174	2993 53.2174	3008 46.5652	3018 53.2174	3026 46.5652	3043 53.2174	3053 46.5652	3066 59.8696	3084 39.913	3095 59.8696	3109 59.8696	3126 73.1739	3127 79.8261	3138 73.1739	3144 46.5652	3168 46.5652	3179 39.913	3193 33.2609	3209 33.2609	3218 33.2609	3230 46.5652	3282 53.2174	3294 33.2609	3298 39.913	3340 39.913	3356 39.913	3364 46.5652	3379 46.5652	3410 33.2609	3445 46.5652	3572 13.3043	3629 19.9565	
制度化		733 104.984	
领航		3689 40.652	
预防接种		764 50.815	
集采		733 93.9136	2515 23.4784	
赛期		1623 25.6041	
鲅鱼圈		757 22.8315	
断肢		2010 34.0072	
常态		733 89.5249	2436 16.2773	2456 24.4159	2520 16.2773	3619 16.2773	4145 32.5545	
蓝天		2321 78.7786	
采办		733 81.4968	
确保		733 65.9482	839 19.7845	984 98.9223	1027 52.7585	1299 85.7326	1632 13.1896	1757 13.1896	1801 19.7845	1852 46.1637	1877 32.9741	2030 13.1896	2133 19.7845	2311 13.1896	2367 32.9741	2436 13.1896	2582 32.9741	2851 13.1896	2873 26.3793	3433 46.1637	3630 19.7845	3638 19.7845	3696 19.7845	3744 19.7845	4187 19.7845	4198 39.5689	
4.7		3100 23.4784	4192 23.4784	
中环		1750 51.7266	2094 41.3813	
谢剑飞		1884 46.9568	
农法		3570 93.9136	
全国人大常委会		734 25.8221	2432 25.8221	3895 17.2147	
进群		245 23.4784	
执法检查		734 23.4069	2432 23.4069	3398 23.4069	4083 23.4069	4106 35.1104	4129 23.4069	
报告稿		734 13.9007	2432 13.9007	
鼓凳		885 35.2176	
事发		2947 16.807	
试点单位		1949 23.0056	
活力		526 15.1171	1947 22.6757	2089 22.6757	2115 15.1171	2168 22.6757	2779 22.6757	3261 75.5856	3333 37.7928	
王晨		734 13.2075	2432 39.6226	3964 13.2075	
甘肃省		324 66.2713	2551 57.9873	3661 49.7034	
张春贤		734 11.7392	2432 11.7392	
焦裕禄		2103 117.283	2754 117.283	
春苗		735 179.229	
黑山		735 56.6086	
从简		3627 21.4452	
增加		1034 82.314	1052 41.157	1133 114.325	1163 105.179	1316 73.168	1397 132.617	1493 86.887	1877 41.157	2090 9.146	2950 9.146	3010 22.865	3016 146.336	3038 64.022	3056 45.73	3148 41.157	3160 36.584	3178 128.044	3204 50.303	3240 82.314	3244 59.449	3272 68.595	3301 123.471	3311 100.606	3317 41.157	3328 36.584	3343 68.595	3371 18.292	3384 59.449	3436 45.73	4126 45.73	4134 22.865	4169 36.584	
产新冠		735 23.4784	
世界卫生		736 35.4637	
铜锣湾		3507 13.2075	3511 13.2075	
屈原		794 26.8346	
世卫		736 31.4984	2090 10.4995	2443 62.9969	2907 10.4995	2950 10.4995	
积极		736 31.196	800 20.7973	1704 36.3953	1888 25.9967	2233 20.7973	2237 20.7973	2244 36.3953	2263 36.3953	3110 15.598	3514 25.9967	3583 20.7973	3967 20.7973	4283 20.7973	
种薯		1997 23.4784	
战胜		736 29.5976	1667 22.1982	2112 22.1982	
醉酒		3970 19.248	
宣布		740 16.2586	
田切		4143 58.696	
打赢		1724 38.8441	2517 29.1331	2848 145.665	3880 19.422	
人间正道		736 23.9095	2359 11.9548	
第八版		737 38.4062	768 12.8021	
团伙		2292 18.4745	3707 64.6607	
国家知识产权局		207 279.816	502 22.3853	508 22.3853	511 78.3484	557 78.3484	562 123.119	569 44.7705	592 55.9631	
医学知识		738 32.2956	
涉及		738 29.4334	4112 11.7733	4127 17.66	4234 47.0934	
黄河		633 100.223	2608 62.6393	4289 75.1671	4313 18.7918	4340 68.9032	
城商行		1945 17.8069	
老伴		2697 33.7305	4041 16.8652	
世界银行		739 17.0324	1373 51.0971	3098 93.678	4307 25.5485	
时点		2031 33.4377	
评估		739 13.8338	1713 13.8338	1901 13.8338	1961 13.8338	1969 20.7507	2226 62.252	2614 110.67	2638 20.7507	3952 62.252	3954 34.5844	3955 27.6676	
中瓦		2386 82.1744	2387 93.9136	
徐徐		1794 8.90347	
郭声琨		2434 35.2176	
数量指标		739 12.5144	
收藏		8 22.681	15 22.681	61 15.1206	85 22.681	90 37.8016	864 68.0429	896 15.1206	
台北		740 33.3909	1523 25.0432	1537 16.6954	1539 33.3909	1568 16.6954	1581 25.0432	1590 8.34772	1600 16.6954	
态势		1833 36.7827	2006 24.5218	2953 49.0436	2980 24.5218	3035 24.5218	3327 85.8264	3337 18.3914	3377 104.218	3407 73.5655	3417 67.435	3432 98.0873	3444 49.0436	
出版社		15 25.2979	3764 33.7305	3774 33.7305	3796 50.5957	3797 25.2979	3816 42.1631	3825 25.2979	3837 25.2979	3846 16.8652	3847 33.7305	
病例		740 30.9159	743 146.851	745 23.1869	746 30.9159	754 30.9159	757 23.1869	760 23.1869	761 15.458	779 38.6449	782 146.851	796 30.9159	800 30.9159	1521 15.458	1528 54.1028	1536 15.458	1541 15.458	1571 15.458	1582 23.1869	1998 46.3739	2063 69.5608	2090 23.1869	2112 30.9159	2543 54.1028	2554 15.458	2678 15.458	2878 54.1028	2888 46.3739	2896 23.1869	2897 46.3739	2902 46.3739	2923 15.458	2945 15.458	2950 23.1869	3457 30.9159	3467 30.9159	3480 46.3739	3494 23.1869	3498 15.458	3521 46.3739	3525 23.1869	3532 85.0187	3546 108.206	3990 54.1028	4018 23.1869	4024 38.6449	4032 15.458	4238 139.122	
投送		2417 52.8424	
几十部		28 24.5825	
100.5		1012 739.57	1064 798.266	1086 727.831	1111 622.178	1146 516.525	1201 504.786	1228 504.786	1262 504.786	1289 528.264	1329 563.482	1356 540.003	1375 493.047	1430 563.482	1455 223.045	1470 352.176	1838 11.7392	
捷运		740 25.6041	
333		740 23.4784	
客流量		740 20.1441	
古田		2088 48.8677	
有效期		4040 18.0358	
位居		545 14.6568	
